cctv分类,#genre#
CCTV13,http://wouu.net:9977/udp/239.93.0.66:5140
CCTV13,https://piccpndali.v.myalicdn.com/audio/cctv13_2.m3u8
CCTV13,http://3501776.xyz:35455/gaoma/cctv13.m3u8
CCTV13,http://117.144.58.42:35455/gaoma/cctv13.m3u8
CCTV13,http://gf.you123.fun:35455/gaoma/cctv13.m3u8
CCTV13,https://tv.2cf.x10.mx/2gx/3221225742/index.m3u8
CCTV13,http://219.159.194.213:8181/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://171.124.181.152:8899/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://110.7.131.129:8096/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://183.185.254.30:9999/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://220.170.241.204:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://121.232.178.75:60001/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://116.117.105.51:8096/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://116.117.105.236:8096/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://116.117.105.71:8096/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://116.117.105.96:8096/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://220.202.110.48:9003/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://119.123.76.64:9600/hls/14/index.m3u8
CCTV13,http://175.166.210.240:5111/hls/415442613/index.m3u8
CCTV13,http://113.251.89.199:5555/rtp/235.254.198.9:1312
CCTV13,http://59.56.215.8:8000/rtp/239.61.2.23:8132
CCTV13,http://106.46.147.140:8000/rtp/239.16.10.111:2000
CCTV13,http://106.46.147.140:8000/rtp/239.16.20.13:10130
CCTV13,http://175.31.21.146:4480/hls/14/index.m3u8
CCTV13,http://202.100.46.58:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://58.220.219.14:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://61.138.128.226:19901/tsfile/live/0013_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://61.136.67.238:50085/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://218.3.138.25:1111/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://116.128.242.83:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://61.136.172.236:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://219.159.194.194:8181/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://183.186.89.111:8899/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://116.117.106.154:8096/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://116.117.106.117:8096/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://116.117.106.13:8096/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://116.117.106.246:8096/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://59.173.243.210:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://183.223.157.33:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://113.118.15.210:808/hls/31/index.m3u8
CCTV13,http://58.55.58.145:808/udp/224.1.1.20:6031
CCTV13,http://27.185.1.27:8092/hls/13/index.m3u8
CCTV13,http://101.19.151.75:808/udp/224.2.2.13:10001
CCTV13,http://101.19.151.75:808/udp/224.2.2.57:10001
CCTV13,http://101.19.151.143:808/udp/224.2.2.13:10001
CCTV13,http://101.19.151.143:808/udp/224.2.2.57:10001
CCTV13,http://101.19.151.172:808/udp/224.2.2.13:10001
CCTV13,http://101.19.151.172:808/udp/224.2.2.57:10001
CCTV13,http://101.19.151.14:808/udp/224.2.2.13:10001
CCTV13,http://101.19.151.14:808/udp/224.2.2.57:10001
CCTV13,http://101.19.151.96:808/udp/224.2.2.13:10001
CCTV13,http://101.19.151.96:808/udp/224.2.2.57:10001
CCTV13,http://101.19.151.98:808/udp/224.2.2.13:10001
CCTV13,http://101.19.151.98:808/udp/224.2.2.57:10001
CCTV13,http://101.19.151.48:808/udp/224.2.2.13:10001
CCTV13,http://101.19.151.48:808/udp/224.2.2.57:10001
CCTV13,http://101.19.151.233:808/udp/224.2.2.13:10001
CCTV13,http://101.19.151.233:808/udp/224.2.2.57:10001
CCTV13,http://101.19.151.134:808/udp/224.2.2.13:10001
CCTV13,http://101.19.151.134:808/udp/224.2.2.57:10001
CCTV13,http://101.19.151.191:808/udp/224.2.2.13:10001
CCTV13,http://101.19.151.191:808/udp/224.2.2.57:10001
CCTV13,http://101.19.151.18:808/udp/224.2.2.13:10001
CCTV13,http://101.19.151.18:808/udp/224.2.2.57:10001
CCTV13,http://101.19.151.238:808/udp/224.2.2.13:10001
CCTV13,http://101.19.151.238:808/udp/224.2.2.57:10001
CCTV13,http://101.19.151.201:808/udp/224.2.2.13:10001
CCTV13,http://101.19.151.201:808/udp/224.2.2.57:10001
CCTV13,http://101.19.151.124:808/udp/224.2.2.13:10001
CCTV13,http://101.19.151.124:808/udp/224.2.2.57:10001
CCTV13,http://101.19.150.237:808/udp/224.2.2.13:10001
CCTV13,http://101.19.150.237:808/udp/224.2.2.57:10001
CCTV13,http://101.19.150.101:808/udp/224.2.2.13:10001
CCTV13,http://101.19.150.101:808/udp/224.2.2.57:10001
CCTV13,http://101.19.150.87:808/udp/224.2.2.13:10001
CCTV13,http://101.19.150.87:808/udp/224.2.2.57:10001
CCTV13,http://101.19.150.157:808/udp/224.2.2.13:10001
CCTV13,http://101.19.150.157:808/udp/224.2.2.57:10001
CCTV13,http://101.19.150.122:808/udp/224.2.2.13:10001
CCTV13,http://101.19.150.122:808/udp/224.2.2.57:10001
CCTV13,http://101.19.150.173:808/udp/224.2.2.13:10001
CCTV13,http://101.19.150.173:808/udp/224.2.2.57:10001
CCTV13,http://101.19.150.205:808/udp/224.2.2.13:10001
CCTV13,http://101.19.150.205:808/udp/224.2.2.57:10001
CCTV13,http://101.19.150.164:808/udp/224.2.2.13:10001
CCTV13,http://101.19.150.164:808/udp/224.2.2.57:10001
CCTV13,http://101.19.150.195:808/udp/224.2.2.13:10001
CCTV13,http://101.19.150.195:808/udp/224.2.2.57:10001
CCTV13,http://101.19.150.62:808/udp/224.2.2.13:10001
CCTV13,http://101.19.150.62:808/udp/224.2.2.57:10001
CCTV13,http://101.19.150.139:808/udp/224.2.2.13:10001
CCTV13,http://101.19.150.139:808/udp/224.2.2.57:10001
CCTV13,http://101.19.150.105:808/udp/224.2.2.13:10001
CCTV13,http://101.19.150.105:808/udp/224.2.2.57:10001
CCTV13,http://101.19.150.89:808/udp/224.2.2.13:10001
CCTV13,http://101.19.150.89:808/udp/224.2.2.57:10001
CCTV13,http://101.19.150.6:808/udp/224.2.2.13:10001
CCTV13,http://101.19.150.6:808/udp/224.2.2.57:10001
CCTV13,http://101.19.150.104:808/udp/224.2.2.13:10001
CCTV13,http://101.19.150.104:808/udp/224.2.2.57:10001
CCTV13,http://101.19.150.177:808/udp/224.2.2.13:10001
CCTV13,http://101.19.150.177:808/udp/224.2.2.57:10001
CCTV13,http://101.19.150.107:808/udp/224.2.2.13:10001
CCTV13,http://101.19.150.107:808/udp/224.2.2.57:10001
CCTV13,http://101.19.150.77:808/udp/224.2.2.13:10001
CCTV13,http://101.19.150.77:808/udp/224.2.2.57:10001
CCTV13,http://101.19.150.242:808/udp/224.2.2.13:10001
CCTV13,http://101.19.150.242:808/udp/224.2.2.57:10001
CCTV13,http://101.19.150.225:808/udp/224.2.2.13:10001
CCTV13,http://101.19.150.225:808/udp/224.2.2.57:10001
CCTV13,http://101.19.150.152:808/udp/224.2.2.13:10001
CCTV13,http://101.19.150.152:808/udp/224.2.2.57:10001
CCTV13,http://101.19.150.25:808/udp/224.2.2.13:10001
CCTV13,http://101.19.150.25:808/udp/224.2.2.57:10001
CCTV13,http://101.19.150.236:808/udp/224.2.2.13:10001
CCTV13,http://101.19.150.236:808/udp/224.2.2.57:10001
CCTV13,http://101.19.150.112:808/udp/224.2.2.13:10001
CCTV13,http://101.19.150.112:808/udp/224.2.2.57:10001
CCTV13,http://101.19.150.56:808/udp/224.2.2.13:10001
CCTV13,http://101.19.150.56:808/udp/224.2.2.57:10001
CCTV13,http://101.19.150.239:808/udp/224.2.2.13:10001
CCTV13,http://101.19.150.239:808/udp/224.2.2.57:10001
CCTV13,http://101.19.150.170:808/udp/224.2.2.13:10001
CCTV13,http://101.19.150.170:808/udp/224.2.2.57:10001
CCTV13,http://101.19.150.245:808/udp/224.2.2.13:10001
CCTV13,http://101.19.150.245:808/udp/224.2.2.57:10001
CCTV13,http://101.19.150.211:808/udp/224.2.2.13:10001
CCTV13,http://101.19.150.211:808/udp/224.2.2.57:10001
CCTV13,http://123.182.247.236:8092/hls/13/index.m3u8
CCTV13,http://112.114.137.97:888/hls/13/index.m3u8
CCTV13,http://118.81.60.129:8088/hls/55/index.m3u8
CCTV13,http://113.86.205.59:8090/hls/125/index.m3u8
CCTV13,http://113.101.119.26:8090/hls/125/index.m3u8
CCTV13,http://113.64.147.75:8081/hls/13/index.m3u8
CCTV13,http://113.64.147.56:8081/hls/13/index.m3u8
CCTV13,http://113.64.147.8:8081/hls/13/index.m3u8
CCTV13,http://113.64.147.90:8081/hls/13/index.m3u8
CCTV13,http://113.64.147.86:8081/hls/13/index.m3u8
CCTV13,http://113.64.147.148:8081/hls/13/index.m3u8
CCTV13,http://113.64.147.46:8081/hls/13/index.m3u8
CCTV13,http://113.64.147.130:8081/hls/13/index.m3u8
CCTV13,http://113.64.147.228:8081/hls/13/index.m3u8
CCTV13,http://113.64.147.235:8081/hls/13/index.m3u8
CCTV13,http://113.64.147.201:8081/hls/13/index.m3u8
CCTV13,http://113.64.147.234:8081/hls/13/index.m3u8
CCTV13,http://113.64.147.216:8081/hls/13/index.m3u8
CCTV13,http://113.64.147.219:8081/hls/13/index.m3u8
CCTV13,http://113.110.79.88:808/hls/125/index.m3u8
CCTV13,http://171.213.129.217:55555/udp/239.93.0.66:5140
CCTV13,http://115.207.170.162:55555/udp/233.50.200.111:5140
CCTV13,http://115.207.170.162:55555/udp/233.50.201.246:5140
CCTV13,http://115.207.170.162:55555/udp/233.50.200.97:5140
CCTV13,http://115.207.170.162:55555/udp/233.50.201.13:5140
CCTV13,http://111.11.123.42:6610/030000001000/CCTV-13/CCTV-13.m3u8?livemode=1
CCTV13,http://183.196.87.176:880/udp/239.3.3.13:10001
CCTV13,http://113.111.19.78:8889/udp/239.77.0.188:5146
CCTV13,http://113.111.19.78:8889/udp/239.253.43.196:5146
CCTV13,http://125.120.192.20:4022/udp/233.50.200.111:5140
CCTV13,http://125.120.192.20:4022/udp/233.50.201.246:5140
CCTV13,http://125.120.192.20:4022/udp/233.50.200.97:5140
CCTV13,http://125.120.192.20:4022/udp/233.50.201.13:5140
CCTV13,http://218.24.193.146:808/rtp/232.0.0.15:1234
CCTV13,http://125.82.171.210:8888/rtp/235.254.198.9:1312
CCTV13,http://223.240.169.141:4022/rtp/238.1.79.35:4392
CCTV13,http://125.82.168.238:8888/rtp/235.254.198.9:1312
CCTV13,http://125.121.220.174:4022/udp/233.50.200.111:5140
CCTV13,http://125.121.220.174:4022/udp/233.50.201.246:5140
CCTV13,http://125.121.220.174:4022/udp/233.50.200.97:5140
CCTV13,http://125.121.220.174:4022/udp/233.50.201.13:5140
CCTV13,http://125.92.167.77:8686/udp/239.77.0.188:5146
CCTV13,http://125.92.167.77:8686/udp/239.253.43.196:5146
CCTV13,http://223.145.224.76:8000/udp/239.76.246.93:1234
CCTV13,http://223.145.224.76:8000/udp/239.76.253.93:9000
CCTV13,http://223.145.224.77:8000/udp/239.76.246.93:1234
CCTV13,http://223.145.224.77:8000/udp/239.76.253.93:9000
CCTV13,http://60.184.42.71:8889/udp/233.50.200.111:5140
CCTV13,http://60.184.42.71:8889/udp/233.50.201.246:5140
CCTV13,http://60.184.42.71:8889/udp/233.50.200.97:5140
CCTV13,http://60.184.42.71:8889/udp/233.50.201.13:5140
CCTV13,http://1.69.180.138:4022/rtp/226.0.2.165:9232
CCTV13,http://1.69.180.138:4022/rtp/226.0.2.30:8152
CCTV13,http://42.237.183.46:7000/hls/72/index.m3u8
CCTV13,http://123.52.15.235:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://116.117.104.248:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://116.117.107.84:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://219.137.203.129:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://113.101.119.26:808/hls/125/index.m3u8
CCTV13,http://113.57.111.4:1111/tsfile/live/1012_1.m3u8
CCTV13,http://175.10.230.91:8081/tsfile/live/0013_1.m3u8
CCTV13,http://110.80.17.38:9901/tsfile/live/0013_1.m3u8
CCTV13,http://111.160.17.2:59901/tsfile/live/0001_14.m3u8
CCTV13,http://58.221.214.82:9901/tsfile/live/0013_1.m3u8
CCTV13,http://58.220.219.14:9901/tsfile/live/0013_1.m3u8
CCTV13,http://117.27.190.42:9998/tsfile/live/23244_1.m3u8
CCTV13,http://120.238.94.10:9901/tsfile/live/1031_1.m3u8
CCTV13,http://223.241.247.214:9901/tsfile/live/0013_1.m3u8
CCTV13,http://58.19.43.46:9901/tsfile/live/1032_1.m3u8
CCTV13,http://116.9.204.242:9901/tsfile/live/0013_1.m3u8
CCTV13,http://202.100.46.58:9901/tsfile/live/1013_1.m3u8
CCTV13,http://219.145.93.74:9999/tsfile/live/0013_1.m3u8
CCTV13,http://218.3.138.25:1111/tsfile/live/1012_1.m3u8
CCTV13,http://218.89.240.144:59901/tsfile/live/0013_1.m3u8
CCTV13,http://219.128.121.202:59901/tsfile/live/0013_1.m3u8
CCTV13,http://39.164.160.249:9901/tsfile/live/0013_1.m3u8
CCTV13,http://222.169.85.8:9901/tsfile/live/0013_1.m3u8
CCTV13,http://58.57.40.22:9901/tsfile/live/1013_1.m3u8
CCTV13,http://59.48.75.130:3052/tsfile/live/0013_1.m3u8
CCTV13,http://60.12.183.46:9901/tsfile/live/0013_1.m3u8
CCTV13,http://61.138.128.226:19901/tsfile/live/0013_2.m3u8
CCTV13,http://61.156.228.12:8154/tsfile/live/0013_1.m3u8
CCTV13,http://hotelplay.net/live/pmb8krf68n4z/4d8cf4af8de3574c/476899.m3u8
CCTV13,http://iptv.0564.org:35455/gaoma/cctv13.m3u8
CCTV13,p3p://108.181.32.169:46914/64260e45000ccab2ee01428e6da4043d
CCTV13,http://14.112.86.85:4022/udp/239.77.0.188:5146
CCTV13,http://14.19.151.0:9900/udp/239.77.0.188:5146
CCTV13,http://114.246.181.146:4022/rtp/239.3.1.124:8128
CCTV13,http://115.171.80.152:1688/udp/225.1.8.168:8130
CCTV13,http://115.171.80.152:1688/udp/225.1.8.113:8264
CCTV13,http://123.129.70.178:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://116.226.8.90:4022/udp/239.45.1.198:5140
CCTV13,http://125.119.236.209:4022/rtp/233.50.201.246:5140
CCTV13,http://180.140.153.15:5432/udp/239.81.0.26:4056
CCTV13,http://180.140.153.15:5432/udp/239.81.0.206:4056
CCTV13,http://146.235.213.45:35455/gaoma/cctv13.m3u8
CCTV13,http://112.74.115.68:35455/gaoma/cctv13.m3u8
CCTV13,http://180.213.174.225:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://219.128.121.202:59901/tsfile/live/0013_1.m3u8?key=txiptv
CCTV13,http://hls.hsrtv.cn/live/hsyouxian.m3u8
CCTV13,http://nas.hssvm.com:8888/udp/225.1.1.24:5002
CCTV13,http://106.46.147.208:10443/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://114.252.238.87:8000/udp/239.3.1.124:8128
CCTV13,http://119.36.148.115:59901/tsfile/live/0013_1.m3u8
CCTV13,http://60.7.56.33:4000/udp/239.253.92.13:8008
CCTV13,http://113.57.20.158:9901/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://123.132.233.194:352/tsfile/live/0013_1.m3u8
CCTV13,http://dms.yryyj.site:8188/udp/239.76.246.93:1234
CCTV13,http://183.66.15.146:60901/tsfile/live/0013_1.m3u8?key=txiptv
CCTV13,http://220.173.254.6:6666/udp/239.81.0.206:4056
CCTV13,http://113.57.93.165:9900/tsfile/live/0013_1.m3u8
CCTV13,http://1.itv.nctv.top:35455/gaoma/cctv13.m3u8
CCTV13,http://124.128.73.58:9901/tsfile/live/0013_1.m3u8?key=txiptv
CCTV13,http://220.173.254.6:6666/udp/239.81.0.26:4056
CCTV13,http://dl.wifi942.com:66/jsyd/jsyd.php?id=G_CCTV-13-HQ
CCTV13,http://119.136.113.11:8888/udp/239.253.43.196:5146
CCTV13,http://113.65.9.137:4014/udp/239.253.43.196:5146
CCTV13,http://113.65.9.137:4014/udp/239.77.0.188:5146
CCTV13,http://115.230.187.20:9999/rtp/233.50.201.246:5140
CCTV13,http://14.117.233.59:9000/udp/239.77.0.188:5146
CCTV13,http://123.129.70.178:9901/tsfile/live/0013_1.m3u8
CCTV13,http://61.136.67.238:50085/tsfile/live/0013_1.m3u8
CCTV13,http://111.14.181.15:9901/tsfile/live/0013_1.m3u8
CCTV13,http://221.14.190.237:9003/hls/13/index.m3u8
CCTV13,http://home.wwang.pw:35455/gaoma/cctv13.m3u8
CCTV13,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226011/index.m3u8
CCTV13,http://113.57.93.165:9900/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://www.clmy.cc:35455/gaoma/cctv13.m3u8
CCTV13,http://60.7.56.33:4000/rtp/239.253.92.13:8008
CCTV13,http://218.89.240.144:59901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226011/index.m3u8?
CCTV13,http://110.80.17.38:9901/tsfile/live/0013_1.m3u8?key=txiptv
CCTV13,http://219.156.17.199:9003/hls/13/index.m3u8
CCTV13,http://60.2.190.206:4000/udp/239.253.92.13:8008
CCTV13,http://123.130.84.106:8154/tsfile/live/0013_1.m3u8
CCTV13,http://111.170.172.113:35455/gaoma/cctv13.m3u8
CCTV13,http://113.25.252.226:9901/tsfile/live/0013_1.m3u8
CCTV13,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8391&tk=b53028476470
CCTV13,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8910&tk=b53028476470
CCTV13,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5595&tk=2aca1ad9a849
CCTV13,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0901&tk=b53028476470
CCTV13,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6193&tk=e503191f8e20
CCTV13,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1203&tk=e503191f8e20
CCTV13,http://138.2.110.209:35455/gaoma/cctv13.m3u8
CCTV13,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3511&tk=b53028476470
CCTV13,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3685&tk=e503191f8e20
CCTV13,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7518&tk=e503191f8e20
CCTV13,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7444&tk=b53028476470
CCTV13,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0290&tk=b53028476470
CCTV13,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7374&tk=b53028476470
CCTV13,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5869&tk=e503191f8e20
CCTV13,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4430&tk=e503191f8e20
CCTV13,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2006&tk=b53028476470
CCTV13,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9928&tk=b53028476470
CCTV13,http://121.33.239.242:9901/tsfile/live/0013_1.m3u8
CCTV13,https://epg.pw/stream/5d3d047c64e44d0a24dc33e5700e579457201d2960036b43819bd930a0bb76a7.m3u8
CCTV13,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0063&tk=f6cc1e0a0e1a
CCTV13,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4087&tk=f6cc1e0a0e1a
CCTV13,http://106.53.99.30/公众号【榴芒电视】/proxy/bjyd.php?id=10
CCTV13,https://www.freetv.top/migu/608807423.m3u8?migutoken=776326ca258673fca618a4f3a2ff6e001516e1bd1de00a273f9321b167eace944b1fea149e58d9f61f99fdcb505524330bcadd896ad46e9264a6c57fcd05b0e7b924e3462804a5228697c43f3f
CCTV13,http://61.136.172.236:9901/tsfile/live/0013_1.m3u8
CCTV13,http://www.freetv.top/migu/608807423.m3u8?migutoken=d8e7d5104925c13570533f5db2f808b4613be4d2901d3d406a67fca92ee219bc3692dff97d63d38123fde519465b77404b0a2c0c59bec5e83ad2be42019845acc7e59290159021d585352689cc
CCTV13,http://106.53.99.30/dl/bjyd.php?id=9
CCTV14,https://www.freetv.top/migu/624878440.m3u8?migutoken=e6bd15e024af167f2ca00052d9bcd67ea8fb97ef7fc460b66c53fe1a4e5ef960f22ccc6ea16b995648364a330058a0f552e989000e7e98adfafc3a0259bb475e8c905ce600deedcd97464ca17f
CCTV14,http://tv.2cf.x10.mx/2hl/3221226591/index.m3u8?ace
CCTV14,http://tv.2cf.x10.mx/2hl/3221225732/index.m3u8?ace
CCTV14,http://119.32.12.32:2901/udp/224.1.100.80:11111
CCTV14,http://60.29.124.66:6080/hls/25/index.m3u8
CCTV14,http://111.160.17.2:59901/tsfile/live/0001_15.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://222.134.245.16:9901/tsfile/live/0014_1.m3u8
CCTV14,http://123.182.60.29:9002/hls/14/index.m3u8
CCTV14,http://116.9.204.242:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://183.11.239.36:808/hls/32/index.m3u8
CCTV14,http://120.76.248.139/live/bfgd/4200000132.m3u8
CCTV14,http://qjrhc.jydjd.top:2911/udp/224.1.100.79:11111
CCTV14,http://qjrhc.jydjd.top:2911/udp/224.1.100.80:11111
CCTV14,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8
CCTV14,http://livetv.wqwqwq.sbs/itv/1000000001000008170.m3u8?cdn=ystenlive
CCTV14,http://livetv.wqwqwq.sbs/itv/1000000005000265013.m3u8?cdn=ystenlive
CCTV14,http://drive.mxmy.net:8888/udp/239.3.1.65:8132
CCTV14,http://106.46.113.171:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV14,http://183.94.1.118:8801/tsfile/live/0014_1.m3u8
CCTV14,http://112.101.78.50:9901/tsfile/live/0014_1.m3u8
CCTV14,http://113.101.119.62:8090/hls/5/index.m3u8
CCTV14,http://lt.hxtre.com:35455/gaoma/cctv14.m3u8
CCTV14,http://8.138.7.223/tv/mgitv.php?id=69
CCTV14,http://8.138.7.223/tv/mgitv.php?id=70
CCTV14,http://8.138.7.223/tv/mgitv.php?id=71
CCTV14,http://8.138.7.223/tv/mgitv.php?id=72
CCTV14,http://8.138.7.223/tv/mgitv.php?id=73
CCTV14,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225732/index.m3u8
CCTV14,http://wouu.net:9977/udp/239.93.1.29:6000
CCTV14,https://piccpndali.v.myalicdn.com/audio/cctv14_2.m3u8
CCTV14,http://hangfun.top:35455/gaoma/cctv14.m3u8
CCTV14,http://3501776.xyz:35455/gaoma/cctv14.m3u8
CCTV14,http://117.144.58.42:35455/gaoma/cctv14.m3u8
CCTV14,http://219.159.194.213:8181/tsfile/live/faacts/1126_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://171.124.181.152:8899/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://110.7.131.129:8096/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://183.185.254.30:9999/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://220.170.241.204:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://121.232.178.75:60001/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://116.117.105.51:8096/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://116.117.105.236:8096/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://116.117.105.71:8096/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://116.117.105.96:8096/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://220.202.110.48:9003/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://119.123.76.64:9600/hls/15/index.m3u8
CCTV14,http://59.56.215.8:8000/rtp/239.61.2.178:9056
CCTV14,http://106.46.147.140:8000/rtp/239.16.10.112:2000
CCTV14,http://175.31.21.146:4480/hls/15/index.m3u8
CCTV14,http://202.100.46.58:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://58.220.219.14:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://61.138.128.226:19901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://61.136.67.238:50085/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://116.128.242.83:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://61.136.172.236:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://219.159.194.194:8181/tsfile/live/faacts/1126_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://183.186.89.111:8899/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://116.117.106.154:8096/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://116.117.106.117:8096/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://116.117.106.13:8096/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://116.117.106.246:8096/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://59.173.243.210:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://183.223.157.33:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://1b6467f415.iok.la:9931udp/239.50.47.36:5000/
CCTV14,http://113.118.15.210:808/hls/32/index.m3u8
