央视频道,#genre#
青海卫视,http://60.210.100.54:352/tsfile/live/0140_1.m3u8
新疆卫视,http://220.164.192.48:50085/tsfile/live/0110_1.m3u8
深圳卫视,http://219.145.93.74:9999/tsfile/live/0142_1.m3u8
东南卫视,http://183.136.148.214:9901/tsfile/live/0137_1.m3u8
广西卫视,http://221.224.4.170:1111/tsfile/live/0113_1.m3u8
内蒙古卫视,http://59.48.75.130:3052/tsfile/live/1005_1.m3u8
四川卫视,http://60.208.61.2:352/tsfile/live/0123_1.m3u8
天津卫视,http://60.208.61.2:352/tsfile/live/0135_1.m3u8
新疆卫视,http://118.122.189.74:9901/tsfile/live/0110_1.m3u8
黑龙江卫视,http://112.101.78.50:9901/tsfile/live/0143_1.m3u8
海南卫视,http://61.157.139.15:9901/tsfile/live/2404_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://60.208.61.2:352/tsfile/live/0117_1.m3u8
海南卫视,http://36.32.174.67:60080/newlive/live/hls/46/live.m3u8
浙江卫视,http://60.208.61.2:352/tsfile/live/0124_1.m3u8
海南卫视,http://61.157.139.15:9901/tsfile/live/2404_1.m3u8
宁夏卫视,http://123.138.22.30:9901/tsfile/live/0112_1.m3u8
甘肃卫视,http://221.224.4.170:1111/tsfile/live/0141_1.m3u8
四川卫视,http://144.52.160.109:9901/tsfile/live/1043_1.m3u8
西藏卫视,http://223.166.234.9:7777/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://118.122.189.74:9901/tsfile/live/0138_1.m3u8
河南卫视,http://223.241.247.214:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://144.52.160.109:9901/tsfile/live/1032_1.m3u8
贵州卫视,http://112.101.78.50:9901/tsfile/live/0120_1.m3u8
湖北卫视,http://60.208.61.2:352/tsfile/live/0132_1.m3u8
内蒙古卫视,http://61.136.67.238:50085/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://121.33.239.242:9901/tsfile/live/0141_1.m3u8
康巴卫视,https://stream1.freetv.fun/b3baba1d904b40b2d929ec8cbdfa40800abc7cb6d1c18efed0d6d91d97bce5b3.ctv
河南卫视,http://223.241.247.214:9901/tsfile/live/0139_1.m3u8
安徽卫视,http://112.101.78.50:9901/tsfile/live/0130_1.m3u8
天津卫视,http://59.48.75.130:3052/tsfile/live/0116_1.m3u8
吉林卫视,http://111.14.181.15:9901/tsfile/live/0116_1.m3u8
康巴卫视,http://61.157.139.15:9901/tsfile/live/2415_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://121.33.239.242:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://123.138.22.30:9901/tsfile/live/0141_1.m3u8
康巴卫视,http://61.157.139.15:9901/tsfile/live/2415_1.m3u8
宁夏卫视,http://183.136.148.214:9901/tsfile/live/0139_1.m3u8
江西卫视,http://219.145.93.74:9999/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://222.169.85.8:9901/tsfile/live/0112_1.m3u8
深圳卫视,http://116.128.242.83:9901/tsfile/live/1006_1.m3u8
辽宁卫视,http://183.136.148.214:9901/tsfile/live/0121_1.m3u8
河北卫视,http://61.136.67.238:50085/tsfile/live/0117_1.m3u8
贵州卫视,http://218.89.240.144:59901/tsfile/live/0120_1.m3u8
贵州卫视,http://111.14.181.15:9901/tsfile/live/0120_1.m3u8
广东卫视,http://113.25.252.226:9901/tsfile/live/0125_1.m3u8
湖北卫视,http://61.136.67.238:50085/tsfile/live/0132_1.m3u8
西藏卫视,http://60.208.61.2:352/tsfile/live/0111_1.m3u8
山东卫视,http://223.241.247.214:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
三沙卫视,http://223.166.234.9:7777/tsfile/live/1056_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://36.32.174.67:60080/newlive/live/hls/48/live.m3u8
江苏卫视,http://112.101.78.50:9901/tsfile/live/0127_1.m3u8
青海卫视,http://121.33.239.242:9901/tsfile/live/0140_1.m3u8
黑龙江卫视,http://223.241.247.214:9901/tsfile/live/0143_1.m3u8
河北卫视,http://218.89.240.144:59901/tsfile/live/0117_1.m3u8
内蒙古卫视,http://101.19.84.8:9901/tsfile/live/0109_1.m3u8
兵团卫视,http://223.166.234.9:7777/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://223.241.247.214:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://223.241.247.214:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://61.136.67.238:50085/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://121.33.239.242:9901/tsfile/live/0017_1.m3u8
内蒙古卫视,http://118.122.189.74:9901/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://61.136.67.238:50085/tsfile/live/0109_1.m3u8
江苏卫视,http://223.241.247.214:9901/tsfile/live/1008_1.m3u8
深圳卫视,http://113.25.252.226:9901/tsfile/live/0126_1.m3u8
宁夏卫视,http://61.136.67.238:50085/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://121.33.239.242:9901/tsfile/live/0109_1.m3u8
甘肃卫视,http://101.65.32.39:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=0&authid=0
甘肃卫视,http://223.241.247.214:9901/tsfile/live/0141_1.m3u8
兵团卫视,http://183.66.15.146:60901/tsfile/live/0115_1.m3u8
江苏卫视,http://223.241.247.214:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://223.241.247.214:9901/tsfile/live/1010_1.m3u8
广西卫视,http://223.241.247.214:9901/tsfile/live/0113_1.m3u8
广西卫视,http://183.136.148.214:9901/tsfile/live/1013_1.m3u8
青海卫视,http://60.208.61.2:352/tsfile/live/0140_1.m3u8
贵州卫视,http://110.80.17.38:9901/tsfile/live/0120_1.m3u8
西藏卫视,http://118.122.189.74:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://59.48.75.130:3052/tsfile/live/0109_1.m3u8
广西卫视,http://111.14.181.15:9901/tsfile/live/0113_1.m3u8
湖北卫视,http://223.241.247.214:9901/tsfile/live/0132_1.m3u8
安徽卫视,http://121.33.239.242:9901/tsfile/live/0130_1.m3u8
兵团卫视,http://218.89.240.144:59901/tsfile/live/0115_1.m3u8
海南卫视,http://123.138.22.30:9901/tsfile/live/1008_1.m3u8
吉林卫视,http://223.241.247.214:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://223.241.247.214:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://223.241.247.214:9901/tsfile/live/0116_1.m3u8
西藏卫视,http://218.89.240.144:59901/tsfile/live/0111_1.m3u8
厦门卫视,http://60.208.61.2:352/tsfile/live/0119_1.m3u8
海南卫视,http://118.122.189.74:9901/tsfile/live/0108_1.m3u8
湖北卫视,http://223.241.247.214:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://223.241.247.214:9901/tsfile/live/0138_1.m3u8
山东卫视,http://223.241.247.214:9901/tsfile/live/0131_1.m3u8
海南卫视,http://218.89.240.144:59901/tsfile/live/1000_1.m3u8
兵团卫视,http://124.128.73.58:9901/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0
兵团卫视,http://110.80.17.38:9901/tsfile/live/0015_1.m3u8
海南卫视,http://123.132.233.194:352/tsfile/live/1004_1.m3u8
兵团卫视,http://121.33.239.242:9901/tsfile/live/1000_1.m3u8
安徽卫视,http://58.221.214.82:9901/tsfile/live/0130_1.m3u8
湖北卫视,http://183.66.15.146:60901/tsfile/live/0132_1.m3u8
辽宁卫视,http://223.241.247.214:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
兵团卫视,http://60.208.61.2:352/tsfile/live/0113_1.m3u8
青海卫视,http://183.66.15.146:60901/tsfile/live/0140_1.m3u8
江苏卫视,http://58.221.214.82:9901/tsfile/live/0127_1.m3u8
厦门卫视,http://124.128.73.58:9901/tsfile/live/0129_1.m3u8
辽宁卫视,http://183.66.15.146:60901/tsfile/live/0121_1.m3u8
厦门卫视,https://stream1.freetv.fun/dbed63a86040718ec58da63619796d31e0af9afacda7aedd1423aa1af946a7b9.m3u8
厦门卫视,http://124.128.73.58:9901/tsfile/live/0129_1.m3u8?key=txiptv&playlive=1&authid=0
康巴卫视,https://stream1.freetv.fun/7acb1025eb98d411fe5dc519902069dda51b621f55c7b1fce3acdd50f55d6ad5.ctv
厦门卫视,http://202.100.46.58:9901/tsfile/live/1040_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://58.221.214.82:9901/tsfile/live/0018_1.m3u8
山东卫视,http://58.221.214.82:9901/tsfile/live/0131_1.m3u8
广东卫视,http://144.52.160.109:9901/tsfile/live/1033_1.m3u8
康巴卫视,http://218.89.240.144:59901/tsfile/live/1010_1.m3u8
广东卫视,http://175.10.230.91:8081/tsfile/live/0125_1.m3u8
厦门卫视,http://202.100.46.58:9901/tsfile/live/1040_1.m3u8
辽宁卫视,http://202.100.46.58:9901/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://202.100.46.58:9901/tsfile/live/1037_1.m3u8
辽宁卫视,http://175.10.230.91:8081/tsfile/live/0121_1.m3u8
厦门卫视,http://110.80.17.38:9901/tsfile/live/0128_1.m3u8
三沙卫视,http://119.36.148.115:59901/tsfile/live/1009_1.m3u8
辽宁卫视,http://144.52.160.109:9901/tsfile/live/1048_1.m3u8
三沙卫视,http://111.160.17.2:59901/tsfile/live/0001_45.m3u8?key=txiptv&playlive=1&authid=0
三沙卫视,http://111.160.17.2:59901/tsfile/live/0001_45.m3u8
三沙卫视,http://117.27.190.42:9998/tsfile/live/23250_1.m3u8
海峡卫视,http://117.27.190.42:9998/tsfile/live/23283_1.m3u8?key=txiptv
三沙卫视,http://117.27.190.42:9998/tsfile/live/23250_1.m3u8?key=txiptv
海峡卫视,http://117.27.190.42:9998/tsfile/live/23283_1.m3u8?key=txiptv&playlive=1&authid=0
海峡卫视,http://117.27.190.42:9998/tsfile/live/23283_1.m3u8
三沙卫视,http://117.27.190.42:9998/tsfile/live/23250_1.m3u8?key=txiptv&playlive=1&authid=0
三沙卫视,https://stream1.freetv.fun/de612c9a7e60a728c4c7416f9f5767e6e1d998de42dc23a3e1c401afad4f4498.ctv

港澳台频道,#genre#

少儿频道,#genre#

电影频道,#genre#
